Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,10,0.0
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,11,9.12182e-24
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,12,5.27048e-23
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,13,1.31941e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,14,2.3729099999999997e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,15,3.58546e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,16,4.87481e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,17,6.18156e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,18,7.46544e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,19,8.70064e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,20,9.87165e-22
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,30,1.76837e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,40,2.06877e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,50,2.15583e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,60,2.1502499999999997e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,70,2.10376e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,80,2.03979e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,90,1.9694699999999998e-21
34,EXCITATION,CH3 -> CH H2,10.0,e / CH3,E + CH3 -> E + CH H2,100,1.89824e-21
