exp,V,E,t,VF,VA,VB,CFLA,CALA,CFK,CBK,I
1,30,0.25,4.5,0.7459185272669897,1.1044767853978381,1.1489380131206048,5.776850873575796e-05,0.4614532497259427,6.833003544055464e-05,0.9078033868410996,0.2
1,30,0.25,4.75,0.7323470809654189,1.0964517709994683,1.17095114520465,1.8920852027619243e-05,0.4637272005727044,5.8662864906437745e-05,0.8878274871994499,0.2
1,30,0.25,5.0,0.7203947368421053,1.0855263157894737,1.1940789473684208,5.169702371196215e-06,0.46455002374297183,5.524185083785011e-05,0.8592134115775939,0.2
2,30,0.25,0.0,1.0,1.0,1.0,0.9927815,0.00120926,1.935952607,0.014723461,0.1
2,30,0.25,0.25,1.005152027026799,1.0012880067566996,0.9935599662165011,0.984850810056378,0.004660851596494652,1.7411467269052128,0.205733113734259,0.41490400786657716
2,30,0.25,0.5,1.0094594594592567,1.0023648648648145,0.988175675675929,0.9745302346998092,0.011722372273168163,1.5701743737774694,0.3739714022420422,0.6905773542936222
2,30,0.25,0.75,1.0124155405404645,1.0031038851351162,0.9844805743244192,0.9623557039108889,0.021274113277008493,1.4265012480568773,0.5163981547696436,0.9209620235738565
2,30,0.25,1.0,1.0135135135135136,1.0033783783783785,0.983108108108108,0.9488631476702128,0.0321963658550036,1.313593050183543,0.6299731995633575,1.1
2,30,0.25,1.25,1.0135135135135136,1.0033783783783785,0.983108108108108,0.933612161765277,0.04631648006958709,1.2351441978133109,0.7121026004717099,1.2358336086475072
2,30,0.25,1.5,1.0135135135135136,1.0033783783783785,0.983108108108108,0.9149326775110536,0.0658535898451434,1.1711955177047757,0.7793892675718586,1.34291112808605
2,30,0.25,1.75,1.0128760011617914,1.0036221004636645,0.9835135448731741,0.8916107795794204,0.090623785257701,1.0899591600433982,0.8572474571846772,1.4259462285394995
2,30,0.25,2.0,1.0038264590757866,1.0071090961777147,0.9892300838391164,0.8639006975679184,0.12430384644979231,0.9749353681873487,0.9571890132077611,1.5037967981117675
2,30,0.25,2.25,0.9854184104801746,1.0142866426579946,1.0007388078682105,0.8319109957167046,0.16676427511993647,0.8342857383482501,1.0729421769322922,1.5800871162637617
2,30,0.25,2.5,0.959383713850647,1.0245849197917134,1.0168077996052172,0.7954547146905656,0.2164038842049383,0.6784060373948255,1.1971454754320288,1.6527882270007193
2,30,0.25,2.75,0.9274542276628956,1.0374341074660813,1.0362051416948965,0.7543448951542888,0.2716214866416027,0.5176920321957974,1.3224374357807278,1.719871174327878
2,30,0.25,3.0,0.8913618103926125,1.052264385568308,1.057698916782009,0.7083945777726612,0.33081589536673434,0.36253948961988863,1.4414565850521466,1.7793070022504751
2,30,0.25,3.25,0.8528383205154896,1.0685059339856036,1.0800572075113153,0.65741680321047,0.3923859233171383,0.22334417653582195,1.5468414503200427,1.8290667547737485
2,30,0.25,3.5,0.8136156165072185,1.0855889326051775,1.1020480965275754,0.6012246121325022,0.45473038342961924,0.11050185981232008,1.6312305586581735,1.867121475902935
2,30,0.25,3.75,0.7754255568434912,1.1029435613142398,1.1224396664755503,0.5396310452035447,0.5162480886409819,0.03440830631810565,1.6872624371402962,1.8914422096432735
2,30,0.25,4.0,0.7399999999999999,1.12,1.14,0.4724491430883847,0.5753378518880314,0.0054592829219018,1.7075756128401691,1.9
2,30,0.25,4.25,0.705213927160806,1.1387006727297655,1.1555147216721657,0.385624001268509,0.6339309183072592,0.0037023468270253545,1.7050041393087003,1.8172321428591403
2,30,0.25,4.5,0.6681890340765073,1.16066518126998,1.1706385149315008,0.2717387655974463,0.694670330368765,0.002322040959875998,1.6938390931721956,1.6042857142910407
2,30,0.25,4.75,0.6295272510725989,1.1848394720565605,1.185443050725086,0.14056355229804668,0.7570225970097662,0.001419610773799493,1.668904536117508,1.314196428577421
2,30,0.25,5.0,0.5898305084745763,1.2101694915254235,1.2,0.0018684775931602227,0.8204542271674794,0.0010963017221416,1.62502452983149,1.0
3,30,0.25,0.0,1.0,1.0,2.0,2.8351365000000004,0.00890957,5.054992607,0.052572561,1.0
3,30,0.25,0.25,1.018986973345526,0.9935581140350878,1.9872415413533837,2.775498166537873,0.018812883957926078,4.858133006137693,0.1087814243070245,1.1845552884615385
3,30,0.25,0.5,1.0361164736164736,0.9879385964912282,1.9753759398496242,2.717721943967051,0.03376250362759859,4.6658127056674275,0.16982976919494724,1.3629807692307692
3,30,0.25,0.75,1.0508518974801868,0.9839638157894738,1.9645441729323312,2.6619096722868214,0.0524977976158039,4.478207207817624,0.2352622478087037,1.5349158653846156
3,30,0.25,1.0,1.06265664160401,0.9824561403508772,1.954887218045113,2.608163191496471,0.0737581345293284,4.2954920148167,0.3046235122932295,1.7
3,30,0.25,1.25,1.0730711914922442,0.9824561403508772,1.9451127819548875,2.5545677283879127,0.10029243659283835,4.126237961875554,0.37542348180800933,1.8621153846153846
3,30,0.25,1.5,1.0827745038271355,0.9824561403508772,1.9353383458646616,2.5015352295876494,0.13398579949414194,3.9671980989718456,0.44950406742224713,2.0207692307692304
3,30,0.25,1.75,1.0899376820429454,0.9824561403508772,1.9278195488721805,2.452657614846853,0.17228185203473842,3.8008212504841334,0.532907909145457,2.1690384615384612
3,30,0.25,2.0,1.0927318295739348,0.9824561403508772,1.924812030075188,2.411526803916694,0.212624223016127,3.6095562407909783,0.631677646987153,2.3
3,30,0.25,2.25,1.08990478337458,0.9842248580476087,1.9259885250315874,2.378568426412347,0.255010985413503,3.356858025133564,0.7728549148333033,2.4175
3,30,0.25,2.5,1.0825158922949998,0.988634709179588,1.9291645090688154,2.3502068598722983,0.30135359590086064,3.0554641533775735,0.9533740413169621,2.526666666666667
3,30,0.25,2.75,1.0722035276129183,0.9943412408094926,1.9338097309389177,2.3240321459326867,0.3519657588278972,2.761747341838309,1.1341167085682733,2.6225000000000005
3,30,0.25,3.0,1.0606060606060606,1.0,1.9393939393939397,2.297634326229651,0.4071611785443103,2.532080306831076,1.2759645987173802,2.7
3,30,0.25,3.25,1.0456095662045808,1.0054275982296221,1.9486092949053253,2.265868969718604,0.4709451389894521,2.3711257191772788,1.3761469620924693,2.76875
3,30,0.25,3.5,1.025143739006622,1.0114019325089494,1.9631417744766424,2.2314916850454796,0.5431912556947438,2.237096961829326,1.4613511674458377,2.8333333333333335
3,30,0.25,3.75,1.0009123797918928,1.0180204781987765,1.9809518516581233,2.2039425733821973,0.6180157303979861,2.1166928192990278,1.5366460745437966,2.8812499999999996
3,30,0.25,4.0,0.9746192893401016,1.0253807106598984,2.0,2.192661735900677,0.6895347648369798,1.996612076098197,1.6071005431526555,2.9
3,30,0.25,4.25,0.9453772697152293,1.0337796131102508,2.020840241071951,2.1927431108482343,0.7568355288240248,1.874203821187215,1.674782876064652,2.9
3,30,0.25,4.5,0.9115891338793806,1.043347098894099,2.045061210690904,2.1933127354811344,0.8229030687622205,1.7558424538973485,1.7379372297437483,2.9
3,30,0.25,4.75,0.8738936989594481,1.0539300385617316,2.0721753037779638,2.1948588594847207,0.8877004012755672,1.6417647242967357,1.7958962444638438,2.9
3,30,0.25,5.0,0.8329297820823245,1.0653753026634385,2.101694915254237,2.197869732544336,0.9511905429880649,1.5322073824535145,1.8479925604988372,2.9
4,20,0.25,0.0,1.0,1.0,2.0,2.8558455000000005,0.0005020599999999,4.551524707,0.02279858,0.1
4,20,0.25,0.25,1.0260552629972273,0.9892096452090303,1.984711643513502,2.7918957932138313,0.0019020582978515343,4.400703041029761,0.05397446580347663,0.24844670664983162
4,20,0.25,0.5,1.0506572150240985,0.9789736233545044,1.9702838951477961,2.730753516539017,0.005944701014815126,4.253994092403722,0.08777479822191521,0.38961681205999377
4,20,0.25,0.75,1.0737482969930214,0.9692967596591151,1.9567822787388207,2.6723870624859,0.012393959886003706,4.11126707300582,0.12402498822381063,0.5235052944214875
4,20,0.25,1.0,1.0952709498164048,0.9601838793455558,1.9442723181225154,2.6167648235648238,0.021013806646530308,3.9723911947199975,0.16255044677765787,0.6501071319253136
4,20,0.25,1.25,1.1151676144066571,0.9516398076365193,1.932819537134818,2.563855192286131,0.03156821303150796,3.8372356694301946,0.2031765848519518,0.769417302762473
4,20,0.25,1.5,1.133380731676187,0.943669369754699,1.9224894596116673,2.513626561160164,0.04382115077604971,3.705669709020352,0.24572881341518743,0.8814307851239668
4,20,0.25,1.75,1.149852742537402,0.9362773909227875,1.9133476093890023,2.4660473226972672,0.05753659161526856,3.57756252537441,0.2900325434358596,0.9861425572007956
4,20,0.25,2.0,1.164526087902712,0.929468696363478,1.9054595103027618,2.421085869407783,0.07247850728427757,3.4527833303763096,0.3359131858824633,1.0835475971839608
4,20,0.25,2.25,1.1773432086845241,0.9232481112994637,1.8988906861888841,2.3787105938020536,0.08841086951818976,3.33120133590999,0.38319615172349347,1.1736408832644627
4,20,0.25,2.5,1.1882465457952476,0.9176204609534376,1.8937066608833082,2.3388898883904226,0.10509765005211813,3.2126857538593927,0.431706851927445,1.2564173936333027
4,20,0.25,2.75,1.1971785401472907,0.9125905705480929,1.8899729582219729,2.3015921456832324,0.1223028206211758,3.0971057961084583,0.48127069746281287,1.3318721064814814
4,20,0.25,3.0,1.2040816326530617,0.9081632653061223,1.8877551020408163,2.266785758190827,0.1397903529604757,2.984330674541126,0.531713099298092,1.4
4,20,0.25,3.25,1.2098825117493952,0.9039041676712762,1.8865400179148173,2.2354641172883203,0.16109430307745778,2.882024315516338,0.5829170027008691,1.4612603305785123
4,20,0.25,3.5,1.215014153975193,0.8998958784031497,1.8856542012113287,2.2077034779395888,0.18827358446328504,2.7893177904103235,0.6371716845435696,1.5155647382920112
4,20,0.25,3.75,1.2186784323959647,0.8969186901982026,1.8849225304548507,2.1820965280381124,0.21887945507865514,2.693281028632962,0.6979120532019462,1.5620867768595044
4,20,0.25,4.0,1.22007722007722,0.8957528957528959,1.884169884169884,2.1572359554773746,0.2504631728842659,2.58098395959413,0.7685730170517512,1.6
4,20,0.25,4.25,1.2192339010516131,0.897829077431993,1.8832338901678138,2.1318797008135086,0.2829431859148943,2.4249259693282808,0.8688726450649821,1.634375
4,20,0.25,4.5,1.2169304614676157,0.9024400325439316,1.8822426635999494,2.1069351321807974,0.3177914612299584,2.235070744187565,0.9956407121298374,1.6666666666666667
4,20,0.25,4.75,1.2135066775644645,0.9071593762006812,1.88145681400068,2.0842190788399484,0.3548895353271176,2.0546846640584056,1.117979685496372,1.6906249999999998
4,20,0.25,5.0,1.2093023255813953,0.909560723514212,1.8811369509043927,2.065548370051669,0.3941189447040312,1.9270341088272265,1.20499203241464,1.7
4,20,0.25,5.25,1.2003400181568387,0.9098724987903016,1.8877217865960643,2.051909465883928,0.43666456236866,1.8521904448133044,1.2563803595104972,1.7
4,20,0.25,5.5,1.18544320844233,0.9100356709036747,1.9030604198665784,2.0411073433160656,0.48258210708663396,1.7945979591427421,1.296470707852742,1.7
4,20,0.25,5.75,1.1691529334467625,0.9101926718197226,1.9205290400091857,2.030186606975841,0.5300593839921159,1.744082412912202,1.331300696355843,1.7
4,20,0.25,6.0,1.1560102301790285,0.9104859335038364,1.933503836317136,2.016191861491018,0.577284198219269,1.6904695672183463,1.3669079439342684,1.7
4,20,0.25,6.25,1.1463294392355146,0.9113425933683463,1.9416943552897128,1.9971602767738006,0.6239620573370875,1.6320597329033952,1.4043964228455086,1.7
4,20,0.25,6.5,1.1375584518994406,0.9129481437269223,1.9489301936123689,1.9736339278424024,0.6710038569899845,1.573937494990179,1.4408094979113182,1.7
4,20,0.25,6.75,1.1299386312099498,0.9150825488969653,1.9547676158576093,1.9464147769836002,0.7184054844252504,1.5161050258462732,1.4760938768925636,1.7
4,20,0.25,7.0,1.1237113402061851,0.9175257731958762,1.958762886597938,1.916304786484169,0.7661628268901759,1.4585644978392547,1.5101962675501115,1.7
5,20,0.25,0.0,1.0,1.0,2.0,0.95448547,0.0005621649999999,1.736449807,0.01190992,0.1
5,20,0.25,0.25,1.0168377539129845,0.9893039851637676,1.9939906362371311,0.9414574712049166,0.0010764295098236786,1.6960475182763288,0.020434451694685888,0.173779296875
5,20,0.25,0.5,1.0330383201566424,0.9790113338359931,1.9884042042263927,0.9285924974937354,0.002546508693564917,1.6539347931342796,0.031525128541305986,0.24492187499999998
5,20,0.25,0.75,1.048106129701123,0.9693875460141582,1.983357308445397,0.9158941978697184,0.004863331032628469,1.6101841801688852,0.04490496966697054,0.3131347656249999
5,20,0.25,1.0,1.0615456135165755,0.960698121695745,1.9789665533717553,0.9033662213361279,0.007917825008419185,1.5648682279751784,0.060296994198789804,0.37812500000000004
5,20,0.25,1.25,1.0728612025731492,0.9532085608782349,1.9753485434830798,0.8910122168962256,0.011600919102341924,1.5180594851481914,0.07742422126387402,0.439599609375
5,20,0.25,1.5,1.0815573278409933,0.9471843635591096,1.9726198832569826,0.8788358335532738,0.015803541795801537,1.4698305002829564,0.09600966998933345,0.497265625
5,20,0.25,1.75,1.0871384202902568,0.942891029735851,1.9708971771710753,0.8668407203105344,0.020416621570202874,1.420253821974506,0.11577635950227831,0.5508300781250001
5,20,0.25,2.0,1.0891089108910892,0.9405940594059408,1.9702970297029705,0.8550305261712695,0.0253310869069508,1.369401998817873,0.1364473089298189,0.6
5,20,0.25,2.25,1.0890192193358814,0.9394409578355745,1.970506400912952,0.8439786125442472,0.031750926879005166,1.31548080431526,0.16082664127202695,0.6487792968749999
5,20,0.25,2.5,1.0887609345190978,0.9384089415736427,1.9711023959299125,0.833921670120386,0.04075466755379373,1.2575416401132449,0.19080198092846978,0.699609375
5,20,0.25,2.75,1.0883502412139983,0.9375080775416709,1.972036836834376,0.8243583418261733,0.05204504290442311,1.1969254970234229,0.22472159912550088,0.749853515625
5,20,0.25,3.0,1.087803324193843,0.9367484326611835,1.9732615457068654,0.8147872705880965,0.06532478690399997,1.1349733658573895,0.2609337670894738,0.796875
5,20,0.25,3.25,1.0871363682318915,0.9361400738537056,1.9747283446279051,0.8047070993326432,0.08029663352563096,1.0730262374267387,0.29778675604674204,0.8380371093750001
5,20,0.25,3.5,1.086365558101404,0.9356930680407619,1.9763890556780188,0.7936164709863007,0.09666331674242273,1.0124251025430668,0.3336288372236591,0.870703125
5,20,0.25,3.75,1.0855070785756404,0.9354174821438774,1.9781955009377297,0.7810140284755567,0.11412757052748193,0.9545109520179681,0.36680828184657854,0.892236328125
5,20,0.25,4.0,1.0845771144278606,0.9353233830845772,1.980099502487562,0.7663984147268986,0.1323921288539152,0.900624776663038,0.3956733611418538,0.9
5,20,0.25,4.25,1.0828550547113556,0.9355920962675807,1.9824340580118283,0.7494552054033509,0.15204214116434825,0.84941490678283,0.42170260841508467,0.89995
5,20,0.25,4.5,1.0796415219366478,0.9363898601372433,1.9855504002696422,0.7302296120989115,0.17384131553675092,0.7986662933823169,0.44744637605308335,0.8996000000000001
5,20,0.25,4.75,1.0749845510628429,0.9377041111745441,1.9894277039537287,0.7087597316365288,0.19776022389724596,0.7484248583237222,0.4728606639040223,0.8986500000000001
5,20,0.25,5.0,1.0689321770490485,0.9395222858604616,1.9940451437568136,0.6850836608391511,0.2237694381719561,0.6987365234692693,0.49790147181607386,0.8968
5,20,0.25,5.25,1.06153243485437,0.9418318206759748,1.9993818943716224,0.6592394965297264,0.2518395302870041,0.6496472106811816,0.5225247996374104,0.89375
5,20,0.25,5.5,1.0528333594379145,0.9446201521020621,2.0054171304908794,0.6312653355312029,0.28194107216851283,0.6012028418216829,0.5466866472162042,0.8892
5,20,0.25,5.75,1.0428829857587882,0.9478747166197025,2.012130026807311,0.601199274666529,0.31404463574260494,0.5534493387529965,0.5703430144006278,0.88285
5,20,0.25,6.0,1.0317293487760977,0.9515829507098744,2.0194997580136422,0.5690794107586531,0.3481207929354032,0.5064326233373462,0.5934499010388535,0.8744000000000001
5,20,0.25,6.25,1.0194204834489489,0.9557322908535569,2.027505498802598,0.534943840630523,0.38414011567303047,0.4601986174369551,0.6159633069790538,0.86355
5,20,0.25,6.5,1.0060044247364492,0.9603101735317287,2.036126423866904,0.4988306611050871,0.4220731758816093,0.41479324291404696,0.6378392320694007,0.8500000000000001
5,20,0.25,6.75,0.991529207597704,0.9653040352253682,2.045341707899286,0.4607779690052936,0.46189054548726266,0.3702624216308454,0.6590336761580669,0.83345
5,20,0.25,7.0,0.9760428669918207,0.9707013124154545,2.0551305255924674,0.4208238611540908,0.5035627964161132,0.32665207544957364,0.6795026390932248,0.8136000000000001
5,20,0.25,7.25,0.959593437877905,0.9764894415829661,2.0654720516391762,0.3790064343744268,0.5470605005942838,0.28400812623245536,0.6992021207230465,0.79015
5,20,0.25,7.5,0.9422289552150639,0.9826558592088819,2.0763454607321354,0.33536378548924994,0.592354229947897,0.24237649584171422,0.7180881208957046,0.7628
5,20,0.25,7.75,0.9239974539624033,0.9891880017741806,2.0877299275640717,0.2899340113215082,0.6394145564030757,0.20180310613957345,0.7361166394593713,0.7312500000000001
5,20,0.25,8.0,0.90494696907903,0.9960733057598408,2.09960462682771,0.24275520869415013,0.6882120518859427,0.16233387898825666,0.7532436762622193,0.6951999999999999
5,20,0.25,8.25,0.8851255355240504,1.0032992076468414,2.111948733215776,0.19386547443012367,0.7387172883226207,0.1240147362499874,0.7694252311524207,0.65435
5,20,0.25,8.5,0.8645811882565707,1.010853143916161,2.1247414214209943,0.14330290535237716,0.7909008376392325,0.08689159978698918,0.7846173039781478,0.6084
5,20,0.25,8.75,0.8433619622356979,1.0187225510487785,2.13796186613609,0.09110559828385881,0.8447332717619007,0.05101039146148563,0.7987758945875731,0.55705
5,20,0.25,9.0,0.8215158924205378,1.0268948655256724,2.15158924205379,0.03731165004751686,0.9001851626167483,0.016417033135699928,0.8118570028288692,0.5
6,10,0.25,0.0,1.0,1.0,2.0,1.040899065,0.0002691149999999,1.854385807,0.010884114,0.0
6,10,0.25,0.25,1.0214876302083336,0.9920214843749999,1.986484375,1.0203628880614888,0.0005499816449364975,1.8107601035360632,0.015066165053733767,0.0373046875
6,10,0.25,0.5,1.042109375,0.9843861607142858,1.973482142857143,1.0006886855857469,0.0009052881079233453,1.768494887461433,0.019798526578195284,0.07343750000000002
6,10,0.25,0.75,1.0617285156249998,0.9771693638392858,1.961060267857143,0.9820387480436011,0.0013272897678768508,1.727702985562031,0.025036976521361973,0.10722656250000001
6,10,0.25,1.0,1.0802083333333332,0.9704464285714285,1.949285714285714,0.9645753659058792,0.0018082420037134213,1.6884972246237775,0.030737292831211255,0.1375
6,10,0.25,1.25,1.097412109375,0.9642926897321429,1.9382254464285715,0.9484608296434092,0.002340400194349464,1.6509904314325938,0.03685525345572055,0.1630859375
6,10,0.25,1.5,1.1132031249999998,0.958783482142857,1.9279464285714285,0.933857429727018,0.0029160197187013863,1.6152954327744005,0.04334663634286728,0.18281250000000002
6,10,0.25,1.75,1.127444661458333,0.953994140625,1.918515625,0.9209274566275335,0.0035273559556855956,1.5815250554351188,0.05016721944062885,0.19550781250000004
6,10,0.25,2.0,1.14,0.95,1.91,0.909833200815783,0.0041666642842185,1.5497921262006693,0.0572727806969827,0.2
6,10,0.25,2.25,1.1514615885416666,0.9464746093749999,1.9021093749999998,0.8998714035848474,0.004867504728995667,1.5196077289987284,0.06485494900402666,0.2
6,10,0.25,2.5,1.162421875,0.9430915178571428,1.8945535714285715,0.8903388062278073,0.005663437314712663,1.4904829477569719,0.0731053532538586,0.2
6,10,0.25,2.75,1.1727441406249997,0.9399260602678572,1.8873995535714285,0.8813976992154904,0.006546717420285898,1.4625306092613208,0.08197977139445593,0.2
6,10,0.25,3.0,1.1822916666666665,0.9370535714285715,1.8807142857142858,0.8732103730187238,0.007509600424631778,1.4358635402976963,0.09143398137379605,0.2
6,10,0.25,3.25,1.1909277343749998,0.9345493861607144,1.8745647321428571,0.8659391181083357,0.008544341706666712,1.4105945676520184,0.1014237611398564,0.2
6,10,0.25,3.5,1.198515625,0.9324888392857142,1.8690178571428573,0.859746224955153,0.009643196645307104,1.3868365181102091,0.1119048886406144,0.2
6,10,0.25,3.75,1.2049186197916666,0.9309472656250001,1.864140625,0.8547939840300036,0.010798420619469364,1.3647022184581887,0.12283314182404745,0.2
6,10,0.25,4.0,1.21,0.93,1.8599999999999999,0.8512446858037149,0.0120022690080699,1.3443044954818784,0.134164298638133,0.2
7,10,0.25,0.0,1.0,1.0,2.0,2.96811365,0.0004068199999999,5.156120607,0.0369187479999999,0.0
7,10,0.25,0.25,1.0337709433009736,0.9856075627896622,1.980595187437642,2.87483104432099,0.0005660696321718487,4.9602289122883425,0.055832668783339014,0.13749999999999998
7,10,0.25,0.5,1.0661000049423486,0.9716491875824931,1.9621806568839004,2.7866625716668314,0.000986822328964855,4.773423101800998,0.07598952891105615,0.2666666666666667
7,10,0.25,0.75,1.0961672414524504,0.9583194205545207,1.9454344185778634,2.707469351056592,0.0015835837907946584,4.601290525588825,0.09749232511946357,0.36250000000000004
7,10,0.25,1.0,1.1231527093596056,0.9458128078817734,1.9310344827586203,2.6411125015093395,0.002270859718077,4.449418533702676,0.1204440541448735,0.4
7,10,0.25,1.25,1.1473179286192468,0.9340836027752152,1.918705885535475,2.5854093356565016,0.00321001533001124,4.31517199266657,0.14494968815576267,0.4
7,10,0.25,1.5,1.1697120574656144,0.9228898609812268,1.9075559163963134,2.5350117086040385,0.004573865947093779,4.191036016646961,0.17093650466854995,0.4
7,10,0.25,1.75,1.190696609845248,0.912131832478962,1.897335965648097,2.4890325530828243,0.006294092421685911,4.075278327158365,0.1982409584414609,0.4
7,10,0.25,2.0,1.2106330997046875,0.9017097672475743,1.8877974235977877,2.446584801823729,0.00830237560614893,3.966166645715307,0.22669950423272095,0.4
7,10,0.25,2.25,1.2298830409904717,0.8915239152662169,1.8786916805523468,2.406781387557624,0.010530396352844135,3.8619686938323006,0.25614859680055563,0.4
7,10,0.25,2.5,1.2488079476491403,0.8814745265140432,1.8697701268187361,2.3687352430153807,0.01290983551413282,3.7609521930238663,0.28642469090319034,0.4
7,10,0.25,2.75,1.267769333627232,0.8714618509702068,1.860784152703917,2.3315593009278714,0.015372373942376276,3.661384864804523,0.31736424129885055,0.4
7,10,0.25,3.0,1.287128712871287,0.8613861386138614,1.8514851485148516,2.2943664940259665,0.0178496924899358,3.561534430688789,0.348803702745762,0.4
