x1,x2,y
0.052873642272575114,18.913015200367372,-1.2591625142657658e-06
0.17916715992871074,5.581379982793122,2.7215688263595174e-05
0.327617113269084,3.0523436032435316,4.3457969059528376e-05
0.49153378011234056,2.0344481711337297,5.439793795434863e-05
0.3343160871575008,2.9911812156645836,3.486945815953132e-05
0.1669116114788719,5.9911949273018825,2.1474690636299453e-05
0.3353025663948251,2.9823809902560696,4.002884409928095e-05
0.292993420872135,3.4130459210427433,2.9830782988900547e-05
0.40093042781801463,2.494198321245669,5.3645359057515144e-05
0.09814128747213129,10.189391496254471,1.7642797912423815e-05
0.3924625561259126,2.548013777088006,4.389038627340499e-05
0.29356996040424965,3.4063430693759913,3.612359584922299e-05
0.4833464017365476,2.0689095779077697,5.274302175599973e-05
0.20384247471740874,4.905748919043108,1.5412271571739876e-05
0.33467985191027666,2.9879300898820973,3.868952074480458e-05
0.46941264747950784,2.1303218082628566,4.715626039764091e-05
0.09612937759580567,10.402647192876781,7.497950314305042e-06
0.471752819256403,2.1197541576460375,4.941929017644634e-05
0.359548575035366,2.7812653683904536,5.170705377654923e-05
0.08052667659732736,12.418245012152774,1.409744156971497e-05
0.18543360512606732,5.392765778997547,2.096561274869438e-05
0.3686774398903767,2.7123981339822203,4.606212457677673e-05
0.08030777066094727,12.452095130643295,1.8058386639767026e-05
0.31197670707932296,3.2053675075996644,4.268074931683944e-05
0.20564737562883056,4.862692737712749,2.6676347442252303e-05
0.32941198299536467,3.03571227405553,3.609184594731946e-05
0.07058391521563079,14.167533735484119,1.3090428926908595e-05
0.4421915627685693,2.2614633208715746,5.093662935880965e-05
0.48807003612982863,2.0488862785544897,5.6653208703026704e-05
0.48599503487856116,2.057634190130927,5.515531474671387e-05
0.3873433242843161,2.581689001217907,5.0151946706958e-05
0.10853880805878438,9.213294469369906,1.1559167918018088e-05
0.3912184381680602,2.5561167430723666,5.188009951499529e-05
0.06106411240646068,16.37623082676951,9.198337610800875e-06
0.05995559818804877,16.679009637490942,1.8927705614125553e-05
0.1956245986172936,5.111831574700535,2.1558888098797633e-05
0.2698894356820996,3.7052209823354896,4.265763547829534e-05
0.3966833380135069,2.52090245334668,4.643689405422912e-05
0.3574829194729273,2.797336447499085,3.8641913076632774e-05
0.25065621786953673,3.989528001736972,2.891132186733331e-05
0.17313199982674965,5.775939751176464,2.0799659459774686e-05
0.49870602507097,2.0051893294405088,5.482992500812535e-05
0.24178158600618782,4.1359642664202205,3.32292042188107e-05
0.253124160948354,3.950630379389324,2.8708248042637493e-05
0.12363071953625114,8.088604545464761,1.618283232071644e-05
0.4076642969374682,2.4529987234898583,5.754007484808433e-05
0.36215700160166986,2.7612333755178438,5.1568124402905144e-05
0.14934632575494217,6.695846013921156,2.1850113119955032e-05
0.08707147052712921,11.484818091919395,1.1784393141203056e-05
0.3562246859336209,2.807217016358997,4.2587678010877894e-05
0.34453004642651086,2.902504470573955,4.412739107599931e-05
0.1729667871491942,5.781456755263889,1.7084786207395124e-05
0.47788860301268465,2.0925378711604403,4.9943829158605856e-05
0.11797605130140511,8.476296578575942,6.811421593627518e-06
0.24455066046917084,4.089132280736835,3.288544610742501e-05
0.4746271640754195,2.1069169143490014,5.449021542124459e-05
0.23887729261675505,4.186249722799559,2.7614829360779448e-05
0.33733667644883847,2.9643974990417714,4.851618528237708e-05
0.22891747908325744,4.3683863897360995,2.2590996865320755e-05
0.1733968410569015,5.767117750846697,1.4814403918893911e-05
0.4927899415819227,2.0292621979861525,5.341824108071431e-05
0.23420030284176935,4.26984930363485,3.514106922015757e-05
0.4523446416556105,2.21070375972607,5.844144679878423e-05
0.15347957265098877,6.515525048235516,1.7655671506299228e-05
0.14589711681128748,6.8541450431365485,2.4798105516423478e-05
0.06401033729803011,15.622476653169807,8.346588611638144e-06
0.34325007141914826,2.9133278716172026,3.987511220317854e-05
0.21583685467569252,4.633129043242214,3.219301025171789e-05
0.43896121242783664,2.27810560862344,5.206553553723272e-05
0.26294445801120075,3.8030845280542196,2.449519044540314e-05
0.48568704256162476,2.0589390129202765,5.956141848144534e-05
0.1334864820664045,7.491395267294089,2.4822151986326828e-05
0.4408804255800248,2.2681887014702324,4.548241880015827e-05
0.3994685837562838,2.5033257699436535,4.770232171611882e-05
0.3969148300898234,2.5194321909657442,4.8013170468875685e-05
0.43015245265259944,2.324757173493608,4.93606660310372e-05
0.3924607959243495,2.5480252050264895,4.2157946335012736e-05
0.3317991447341369,3.0138715420778954,3.618698600496843e-05
0.10906019495707442,9.16924823390968,1.4307297507142559e-05
0.06463678077106337,15.471067526427314,1.480045418500249e-05
0.4643815315170591,2.1534017443225237,5.3267018260319557e-05
0.3274926415343321,3.0535037224497965,3.7363553934950136e-05
0.40844178093927935,2.448329349902292,5.039212167328892e-05
0.2666850581806475,3.7497413871706997,1.8203391702661973e-05
0.10278868503307752,9.728697275173808,1.9673356257564464e-05
0.1063336064911477,9.404364556028204,4.938976700879342e-06
