x,y
0.1,8.85649082070573
0.2,6.391593468279617
0.30000000000000004,2.632947260701774
0.4,3.9486385814443894
0.5,4.302286088572222
0.6,5.033474571874072
0.7000000000000001,4.042069619040036
0.8,3.245519263266181
0.9,4.545329434845044
1.0,4.7409044434116625
1.1,5.793100355238362
1.2000000000000002,2.9687482399242286
1.3000000000000003,5.633655442352328
1.4000000000000001,5.796867023962233
1.5000000000000002,5.836066321648397
1.6,7.994933503860252
1.7000000000000002,8.085114556599049
1.8000000000000003,8.066585500581052
1.9000000000000001,9.144824326353227
2.0,9.544252203565158
2.1,8.785051899942065
2.2,10.325218276565751
2.3000000000000003,10.585381008008477
2.4000000000000004,14.017157150899553
2.5000000000000004,11.109201632617372
2.6,12.990300289513247
2.7,14.391343195534182
2.8000000000000003,15.541363577868427
2.9000000000000004,14.981384820768609
3.0000000000000004,15.551300546159208
3.1,15.937278129265165
3.2,18.161387210558548
3.3000000000000003,18.961338060810643
3.4000000000000004,18.217833752273002
3.5000000000000004,20.52096687893005
3.6,19.871465071413798
3.7,21.727629692503363
3.8000000000000003,23.275511063590873
3.9000000000000004,22.262270899694
4.0,24.38464667866907
4.1,26.63317725335142
4.2,26.41347431701642
4.3,26.936692120050672
4.3999999999999995,28.178127711350996
4.5,31.39342408804099
4.6,31.987124654590634
4.7,33.96989925236778
4.8,32.85577181773089
4.9,35.78833152822579
5.0,38.03690420058377
5.1,37.31482761423639
5.2,38.01346413743906
5.3,38.873416806908665
5.4,41.27736622234851
5.5,41.56848386223406
5.6,44.34731547285797
5.7,45.19818894520501
5.8,46.88896336368982
5.9,50.363825857970575
6.0,50.96780082628612
6.1,52.584664553809624
6.2,55.59361439015507
6.3,53.9427167619702
6.4,58.61255424409812
6.5,56.30829091778529
6.6,59.35014215085533
6.7,62.21336046568873
6.8,62.46421987727508
6.9,65.1679567129218
7.0,65.12100524365974
7.1,68.3120061766533
7.2,70.27041373627328
7.3,73.65265173061205
7.4,73.92340311078307
7.5,76.18938483369432
7.6,81.03418712791229
7.7,79.4703675355267
7.8,82.24598550899005
7.9,84.49391604019176
8.0,86.09665523701429
8.1,88.44379903801095
8.2,89.76974280870017
8.3,91.54182720871003
8.4,94.03284297561841
8.5,97.8785614667245
8.6,96.48567252945057
8.7,101.48879486160314
8.8,104.32044944184236
8.9,104.37370270416159
9.0,107.73275717097476
9.1,108.22103774091899
9.2,111.81743737337027
9.3,112.95221381786591
9.4,113.28517844774372
9.5,117.81227487829642
9.6,120.15341113538645
9.700000000000001,123.48123745041977
9.8,123.93365770290853
9.9,128.96688853602961
10.0,129.4252808906013
