x,y
0.0,5.927510326631925
0.10101010101010101,6.588125249080985
0.20202020202020202,6.725033117834062
0.30303030303030304,8.501340373097204
0.40404040404040403,8.15898733625076
0.5050505050505051,7.347818682771999
0.6060606060606061,10.036598994064635
0.7070707070707071,8.82226453072015
0.8080808080808081,9.868723569973557
0.9090909090909091,10.25033909437293
1.0101010101010102,11.130077369577695
1.1111111111111112,9.19577401506789
1.2121212121212122,11.503879955797142
1.3131313131313131,13.110649139387359
1.4141414141414141,12.615017954534252
1.5151515151515151,11.999364179760686
1.6161616161616161,12.139385966796997
1.7171717171717171,12.969891281451247
1.8181818181818181,14.462464858912405
1.9191919191919191,14.165767705285848
2.0202020202020203,12.921900306855058
2.121212121212121,13.197684832688134
2.2222222222222223,13.72677331419859
2.323232323232323,13.892994492397602
2.4242424242424243,15.11643891063142
2.525252525252525,15.767088310150237
2.6262626262626263,16.30439528095103
2.727272727272727,17.03247793069889
2.8282828282828283,17.71072373924153
2.929292929292929,17.56396916495731
3.0303030303030303,15.832019317986967
3.131313131313131,18.97681579388173
3.2323232323232323,17.802017374726308
3.3333333333333335,18.487801988431112
3.4343434343434343,18.359959282275884
3.5353535353535355,17.98140423916579
3.6363636363636362,19.477734575277346
3.7373737373737375,19.44413493337657
3.8383838383838382,20.27158075101603
3.9393939393939394,21.70433454750728
4.040404040404041,21.271911715469034
4.141414141414141,20.888438594140382
4.242424242424242,22.5858645353466
4.343434343434343,23.163765814096624
4.444444444444445,22.714886783184397
4.545454545454545,22.645183885164073
4.646464646464646,23.26678928433432
4.747474747474747,23.42532160746821
4.848484848484849,24.863155964566054
4.94949494949495,23.38256154373383
5.05050505050505,24.630478410757025
5.151515151515151,26.985778366636513
5.252525252525253,24.163995229217488
5.353535353535354,25.261777969834533
5.454545454545454,24.92245227075719
5.555555555555555,26.905934787501508
5.656565656565657,27.355447414589126
5.757575757575758,27.37847175353888
5.858585858585858,27.835600578523877
5.959595959595959,27.743411900463848
6.0606060606060606,28.47408053059429
6.161616161616162,30.48475726796832
6.262626262626262,28.432101352392163
6.363636363636363,28.907214372502708
6.4646464646464645,29.57395221035971
6.565656565656566,29.028096920608643
6.666666666666667,31.483972393105383
6.767676767676767,32.96788414962032
6.8686868686868685,31.149914644210043
6.96969696969697,30.899620186463924
7.070707070707071,30.844933540158515
7.171717171717171,32.27115289812514
7.2727272727272725,33.10635894264376
7.373737373737374,31.98050131915591
7.474747474747475,33.32939383125685
7.575757575757575,34.20640040112503
7.6767676767676765,33.88069124245785
7.777777777777778,35.225204998733886
7.878787878787879,33.31480137980283
7.979797979797979,34.471934840270855
8.080808080808081,35.05778335909694
8.181818181818182,36.72009092553519
8.282828282828282,36.69265487273618
8.383838383838384,36.33882498079379
8.484848484848484,35.748457120147464
8.585858585858587,39.281327982735704
8.686868686868687,39.089158412490896
8.787878787878787,37.129352439361334
8.88888888888889,36.637144308599304
8.98989898989899,38.7996834784973
9.09090909090909,38.96761261997708
9.191919191919192,40.43871001186766
9.292929292929292,39.98274475861495
9.393939393939394,40.943385233424685
9.494949494949495,41.961884892502944
9.595959595959595,39.46981631388356
9.696969696969697,40.159559406445695
9.797979797979798,41.43050593260359
9.8989898989899,42.36259276870844
10.0,42.896664551872014
