x1,x2,y
0.3350651989217663,2.9844937738027757,0.005884278634707714
0.16604945844494104,6.022302086167789,0.00253888147960717
0.11271023333277086,8.872308843932158,0.002070767280119711
0.4257186065596846,2.3489694474037575,0.005886797134549794
0.49298098131659845,2.0284758193496875,0.006469455570081186
0.28656058203620866,3.489663487191145,0.004437696147893162
0.1272556786317366,7.858195490779519,0.002402237379112393
0.17253829693371603,5.795814713438197,0.0026676391263530325
0.05827580444636003,17.15978028103327,0.001905838390241887
0.46143446295222457,2.167154992286601,0.005907888388060676
0.10298798730056352,9.70987030828719,0.0017125260941470118
0.3094324139814141,3.2317234873139844,0.004640835457291854
0.1733248493092427,5.7695131655116585,0.0039847720027462626
0.29938010113210706,3.340235360394682,0.004945497254777033
0.3431391747583389,2.9142694089191816,0.0060415333957762815
0.42338381166824074,2.3619230883196587,0.005171835081953546
0.14288957229227145,6.998411318319046,0.002692857859751043
0.05494812289631622,18.19898382856389,0.0015983989797141562
0.11159853353096327,8.960691223801321,0.002042432284631586
0.4550083888316473,2.1977616776863407,0.007181793182898106
0.4432505349031319,2.2560604472108317,0.006007852517746832
0.31883589597663875,3.136409709881821,0.006009319192945518
0.320232587195144,3.122730290376781,0.0066289639965887385
0.34926650354581495,2.8631431581552316,0.00516669751296984
0.1289170753805523,7.75692434107805,0.001977792242965754
0.4614853756662319,2.166915904011761,0.007499040497531549
0.23844673620143292,4.193808713553659,0.005058470055121843
0.22241233771227387,4.496153452123959,0.003401321107656318
0.2835129673772769,3.52717552657575,0.004322566528384659
0.07113468504877478,14.05783970666816,0.0010924505712587415
0.12482751594023574,8.011054233257152,0.001300079928525585
0.3821151273918667,2.61701233035582,0.005148032783514757
0.0872594005663069,11.460083309191624,0.0008862577225360985
0.3214184492598747,3.111209086792263,0.0045657064533001415
0.16040709935659442,6.234138040093482,0.002774275234578289
0.22518302631888948,4.440832048255118,0.003954909734288306
0.17991218154681493,5.5582673246602265,0.004158916114898395
0.21005272240922712,4.7607095424918535,0.0028954155215049565
0.37357065733291045,2.6768697711416936,0.006347026002635253
0.1837047720304288,5.443516730389347,0.003022946957219626
0.30488208813360373,3.279956543599195,0.00484835342593236
0.26422268098959484,3.784686448016854,0.004806006196607264
0.34865202441319165,2.868189283234702,0.00464491072222746
0.4715733826961411,2.1205607370854334,0.00685611547088715
0.37965744374461263,2.63395336105323,0.005857422154395312
0.14672317036584054,6.815556108190638,0.002908645820608548
0.06403241077757811,15.61709121765824,0.001353432990553305
0.1680188199349213,5.951714220986255,0.004583426989090307
0.31778506881511465,3.146780947665586,0.00460963258135911
0.07314161606791267,13.672106985870954,0.0009590525357042238
0.27336481124055634,3.658115305557807,0.0040503553814316305
0.31857928201260016,3.138936071682304,0.004675053753304243
0.20040975086763235,4.989777172371643,0.0029940381094096494
0.39691049168561987,2.519459729454741,0.0067274876036623275
0.0979692139101973,10.207288188681824,0.0027149374023248754
0.08381200178111395,11.931465407682676,0.0011196353142599819
0.37768494029162153,2.6477094883049106,0.005159957374843898
0.2729710922927893,3.6633915760112727,0.004786618632085739
0.3597810783924812,2.779468015572267,0.005156176167758567
0.2456723023716858,4.070462931092113,0.004519915899409282
0.16088091495759807,6.2157776779399905,0.002942894940810712
0.41859604295338987,2.388938015143513,0.005106426707801303
0.4097371455360407,2.440589072518053,0.007096917257385162
0.36261341188449203,2.757757896496512,0.00677818618947662
0.17246531175348323,5.7982674303188,0.002575670065232419
0.3156038000910892,3.1685296555725286,0.00475232974038712
0.21243825362301205,4.707250144197554,0.003801211867223406
0.09121193299698538,10.963477772508677,0.001861990453412101
0.46279110895800923,2.160802099788684,0.006971393249213586
0.11156838391353263,8.96311271099003,0.0033480543257889753
0.4776068092193611,2.093772493810296,0.006525340040741308
0.25070259783108007,3.988789939359887,0.0036210447128517953
0.13330981797737884,7.501322972098639,0.0014185831526765242
0.2938554263202612,3.4030339766812414,0.0042464989089666715
0.4428256261443837,2.2582252267260365,0.006332123472161742
0.3795011988843025,2.6350377889184675,0.006958795974391075
0.41295251653765236,2.42158592078424,0.005728860468249745
0.3464525150198228,2.886398443211715,0.005532089952386974
0.3615244540330336,2.766064615669475,0.005538407887900338
0.4321380432043937,2.314075364864411,0.007064018971981611
0.16235060398663367,6.159508960510736,0.004541055926696162
0.2702412336394132,3.7003975541878797,0.004070852836994189
0.149544248818821,6.686984005727569,0.002289664601820287
0.49445060359849113,2.0224467170678797,0.007482249330204844
0.474826702858976,2.1060315141901382,0.007085104766469914
0.06774206511582766,14.761876513362362,0.0024744440587891447
0.36750882763205983,2.721023074311493,0.006010528962294409
0.4663617428370496,2.1442582187737638,0.006311255805148377
0.1312589053073001,7.618530702041318,0.002718968133045324
0.3055753537486833,3.2725152330918608,0.005641696631067673
0.4619697339146188,2.16464397250929,0.007074286902693804
0.06527569036360949,15.31963881851933,0.0015232685705158467
0.36383912026107795,2.7484675075138587,0.006297599386310587
0.18380705331764785,5.440487630645168,0.003961699606811139
0.4659782879194387,2.146022735232862,0.007487917281226512
0.4869762103244155,2.053488402100416,0.007157697042660267
0.4749199201010453,2.1056181425012395,0.006510657540272688
0.2633963974958587,3.7965591386485182,0.004436934172832989
0.43791919294519105,2.2835263128674006,0.007128415155811689
0.43004722934078166,2.32532599159608,0.005686369970772914
