,Unnamed: 0,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,0,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,26.0,0.0
1,1,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.3,2.47359e-21
2,2,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.4,2.4776199999999998e-21
3,3,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.5,2.47478e-21
4,4,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.6,2.46574e-21
5,5,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.7,2.45111e-21
6,6,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,17.8,2.43145e-21
7,7,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,18.0,2.37913e-21
8,8,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,19.0,1.95917e-21
9,9,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,20.0,1.4583599999999999e-21
10,10,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,30.0,1.04836e-22
11,11,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,40.0,8.985499999999999e-22
12,12,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,50.0,1.4222299999999999e-21
13,13,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,60.0,1.6742499999999999e-21
14,14,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,70.0,1.77386e-21
15,15,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,80.0,1.79257e-21
16,16,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,90.0,1.7686e-21
17,17,84,IONIZATION,C2H6(v13) -> CH4 CH2+,26.0,e / C2H6(v13),E + C2H6(v13) -> E + E + CH4 + CH2+,100.0,1.72248e-21
