,Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
0,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,25.0,0.0
1,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,25.5,7.73286e-25
2,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,26.0,1.7962800000000002e-23
3,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,26.5,4.6805100000000003e-23
4,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,27.0,8.37263e-23
5,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,27.5,1.26055e-22
6,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,28.0,1.71805e-22
7,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,28.5,2.19509e-22
8,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,29.0,2.68093e-22
9,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,29.5,3.16781e-22
10,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,29.7,3.36155e-22
11,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,30.0,3.6502e-22
12,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,40.0,1.07925e-21
13,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,50.0,1.47255e-21
14,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,60.0,1.70073e-21
15,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,70.0,1.8211e-21
16,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,80.0,1.87109e-21
17,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,90.0,1.87671e-21
18,100,IONIZATION,C2H3 -> CH2 CH+,25.0,e / C2H3,E + C2H3 -> E + E + CH2 + CH+,100.0,1.85516e-21
