-0.004298,0.000372,0.009037,-0.002254,0.000475,0.008555,0.003774,-0.000815,0.001018,-0.008779,0.008814,-0.009713,0.000158,-0.001850,0.000358,0.009870,0.004216,-0.008927,-0.009414,-0.009063,-0.006321,-0.004200,0.007443,-0.002642,-0.003696,0.007965,-0.009251,-0.007389,0.000080,0.006024,-0.001559,0.001570
0.009824,-0.003791,0.001895,-0.000310,0.002501,0.008422,-0.002717,0.003578,0.003695,0.008794,0.000991,-0.006297,0.009075,-0.008750,-0.008615,-0.004442,0.003610,0.003656,0.001090,0.000231,-0.009441,0.003783,-0.003199,0.006614,0.001675,0.008594,-0.007815,0.004091,0.005101,0.009671,-0.006251,0.008411
-0.003274,0.002115,-0.007658,-0.006920,0.007987,-0.002894,0.001383,-0.002229,0.000548,-0.004203,-0.003077,-0.007343,0.006543,0.005701,0.000186,0.009601,-0.008479,-0.003304,-0.006207,0.004081,0.007939,-0.009664,-0.000900,-0.005925,-0.006531,-0.003214,-0.003365,-0.003822,0.002858,0.008998,-0.004462,-0.001050
-0.008782,-0.009877,-0.002195,0.003217,0.001482,0.009033,0.006773,0.005430,-0.000087,-0.003087,0.008427,-0.003219,0.009929,0.005148,-0.003628,0.000388,0.004540,-0.009492,-0.007311,-0.006312,0.000575,0.004883,0.004336,0.008337,0.005249,0.008298,-0.009593,-0.008438,-0.002395,0.008679,-0.004511,-0.005042
-0.005476,-0.008989,-0.006206,0.006744,-0.003405,-0.004454,-0.004445,0.003281,-0.009050,0.004590,-0.004104,0.002289,-0.002602,0.002631,-0.003184,-0.005000,0.001656,0.009674,0.004455,0.001078,0.005718,-0.004138,-0.000077,-0.002719,-0.005482,0.002876,-0.008477,0.005386,0.002050,0.006865,0.002949,0.002250
0.008208,0.001091,-0.009283,0.003968,-0.006745,-0.005676,0.007777,0.005414,-0.009922,-0.006933,-0.002601,0.001887,0.001608,-0.002507,-0.006776,0.006840,-0.008303,-0.007496,-0.000258,-0.009509,0.003838,-0.009427,0.005599,0.008769,0.009683,-0.009219,-0.000172,0.003320,-0.009198,-0.005041,-0.005086,0.005645
0.005191,0.008623,0.009504,0.006383,-0.003915,-0.006871,0.002310,-0.001950,-0.009329,0.006726,-0.003424,0.005244,0.009269,-0.005646,-0.003641,-0.000160,0.005737,-0.003431,-0.004489,0.003819,0.009816,0.008492,0.000422,-0.004778,-0.003828,-0.001490,0.003093,0.001713,0.007427,0.003938,0.009484,0.002628
-0.007927,-0.007096,-0.002209,-0.008193,0.004835,0.004104,0.000766,0.008054,-0.007629,0.009722,-0.008983,0.003159,-0.004347,-0.001581,-0.000049,0.005780,-0.003822,0.008405,0.000650,-0.003761,-0.002672,-0.009584,-0.002084,-0.007194,0.004971,-0.006759,-0.006606,-0.002791,0.008010,-0.007342,-0.003636,-0.002716
0.006204,-0.009393,-0.001533,-0.007869,-0.003092,-0.000326,-0.009347,-0.006412,0.008774,-0.000675,-0.004959,0.004026,0.006967,-0.004144,-0.007913,-0.001605,-0.004894,-0.001927,-0.008305,0.003793,-0.009379,-0.001105,-0.007907,-0.001553,-0.000957,-0.003654,-0.009974,-0.002767,-0.008177,-0.004437,0.002736,-0.009748
0.003825,-0.003153,-0.004150,0.004038,0.005006,0.008810,-0.000981,-0.006272,-0.005671,-0.000974,0.003868,0.001412,-0.009016,0.008413,-0.007927,0.004701,0.006973,-0.006714,0.006883,-0.005751,-0.007774,-0.004613,0.005739,-0.005199,-0.000233,-0.006701,0.009384,-0.009630,-0.000637,0.002631,-0.009921,0.003585
-0.006336,-0.008158,0.009560,0.006909,0.003617,-0.003044,0.001717,-0.009065,-0.000306,-0.001241,0.000214,-0.003582,-0.005661,0.003212,0.005775,-0.002137,-0.009164,0.007364,0.004621,0.000335,-0.001293,0.002800,-0.001261,0.002474,0.002619,0.003335,-0.004697,0.001338,0.002265,0.005900,-0.001964,-0.005071
0.009627,0.004627,-0.006665,-0.003343,-0.000673,-0.002616,0.005860,0.005063,0.004094,-0.001156,0.003172,-0.004311,0.001706,0.009045,0.001498,0.002408,-0.004020,-0.003235,0.000106,-0.001675,-0.002879,0.005169,0.008247,-0.001366,0.002346,-0.005634,0.009313,0.009361,0.007278,0.008528,0.007384,0.008907
0.005807,-0.006997,-0.005332,-0.002571,0.002645,0.007181,0.007141,0.002966,0.007275,0.002889,0.004317,-0.005062,-0.006780,0.003027,-0.004984,0.008805,-0.004139,0.004039,-0.001825,0.009936,0.000436,-0.006118,-0.007938,-0.001256,0.008716,0.009996,-0.001437,0.009482,0.006967,0.004679,0.004839,-0.009937
-0.000943,0.003600,0.004465,0.005710,0.005589,-0.004885,-0.001235,-0.000019,-0.003109,-0.009027,0.000054,0.005525,-0.006213,-0.009799,0.001136,0.000183,0.004899,0.000716,0.009854,0.002030,-0.004571,-0.002649,0.001915,0.001487,-0.002798,-0.005520,-0.001025,-0.009292,0.008044,0.004568,-0.000503,-0.001614
0.004726,-0.009498,-0.009850,0.003698,-0.000106,-0.005050,0.001337,0.003311,0.005888,0.000256,-0.001662,-0.008522,-0.003274,0.008379,0.004339,-0.002191,0.003966,-0.003138,0.005073,-0.005493,0.007499,-0.008933,0.004379,-0.006023,0.008606,0.002458,0.004553,-0.000877,0.001152,-0.000114,0.008762,-0.000473
0.008920,0.009570,-0.007529,0.009439,0.003580,-0.001323,0.009090,-0.007178,0.005477,0.004825,-0.001941,-0.005741,0.006770,0.003387,-0.004513,0.004022,-0.002369,0.000215,0.002924,-0.000259,-0.006306,0.009217,-0.007638,-0.003624,-0.009633,0.003619,0.004072,-0.008154,-0.004486,-0.002221,-0.001155,-0.004374
0.000252,0.005348,0.005301,-0.000450,0.001406,-0.009121,-0.008449,0.007582,-0.008880,-0.005984,0.006256,-0.008540,-0.008894,-0.004200,0.003460,-0.006063,0.008011,-0.003020,-0.003075,0.003110,-0.001910,0.000596,-0.002314,-0.001870,-0.007803,-0.009751,0.000537,0.000841,0.005321,-0.003600,-0.002483,-0.001111
-0.007925,0.004539,-0.003022,0.002945,-0.009950,-0.003403,-0.001977,-0.002169,-0.002881,0.006235,-0.007230,-0.009911,0.007495,0.009963,-0.004819,0.008074,-0.008299,0.004799,0.005639,-0.000783,0.007134,-0.001891,-0.009900,0.005212,0.003192,0.000382,0.007493,0.003686,-0.004477,-0.005938,0.003938,0.000994
0.006928,0.008470,-0.008111,0.005261,-0.006480,-0.001652,0.004595,0.008087,-0.004691,0.007560,0.004190,0.002607,0.000543,0.002122,-0.001922,-0.008716,-0.009522,0.004612,0.002104,0.009561,0.002996,-0.007875,-0.007215,0.003741,0.007485,-0.007380,0.009137,-0.005114,-0.005807,0.009347,0.001871,0.003107
0.012409,0.001945,-0.016637,0.012440,-0.013145,-0.004750,0.004357,0.013297,0.005263,0.009967,0.000955,0.002616,0.000919,0.003346,-0.007116,-0.004213,-0.015347,0.004745,0.011757,0.006170,0.003189,-0.017342,-0.013651,0.009931,-0.000066,-0.013273,0.004369,-0.004698,-0.004877,0.001620,-0.006671,0.012521
0.021618,0.000123,-0.026348,0.016983,-0.003249,-0.003116,0.011492,0.020891,0.014606,0.004530,-0.004495,-0.002249,0.008456,0.010912,-0.015964,-0.000266,-0.017346,0.005588,0.020397,0.006682,0.009182,-0.017866,-0.023223,0.019747,-0.009108,-0.010222,0.005885,-0.010559,-0.013883,-0.006923,-0.001272,0.022183
