          Time         dTime           E/N             E            AR           AR*          AR^+          E(W)        AR(W)*       AR(W)^+             1             2             3             4             5             6             V             J           MuN
  1.000000E-09  1.000000E-09  1.078843E-03  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  0.000000E+00  1.652109E+24
  1.010000E-07  1.000000E-09  1.089449E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  2.091519E-12  1.543042E+23
  2.010000E-07  1.000000E-09  2.167034E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  2.546920E-12  9.399737E+22
  3.010000E-07  1.000000E-09  3.242481E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  2.832912E-12  6.975887E+22
  4.010000E-07  1.000000E-09  4.314728E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.044531E-12  5.629225E+22
  5.010000E-07  1.000000E-09  5.382717E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.219034E-12  4.768564E+22
  6.010000E-07  1.000000E-09  6.445393E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.369793E-12  4.167459E+22
  7.010000E-07  1.000000E-09  7.501709E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.502574E-12  3.720831E+22
  8.010000E-07  1.000000E-09  8.550622E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.622400E-12  3.375458E+22
  9.010000E-07  1.000000E-09  9.591096E-01  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.731059E-12  3.099104E+22
  1.001000E-06  1.000000E-09  1.062210E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.829851E-12  2.872063E+22
  1.101000E-06  1.000000E-09  1.164263E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.939545E-10  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  3.920914E-12  2.682365E+22
  1.201000E-06  1.000000E-09  1.265167E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.467645E-08  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.004785E-12  2.521035E+22
  1.301000E-06  1.000000E-09  1.364822E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.773370E-06  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.082278E-12  2.382016E+22
  1.401000E-06  1.000000E-09  1.463130E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.408398E-04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.154024E-12  2.260887E+22
  1.501000E-06  1.000000E-09  1.559994E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.450095E-03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.220594E-12  2.154375E+22
  1.601000E-06  1.000000E-09  1.655319E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.728443E-02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.282243E-12  2.061052E+22
  1.701000E-06  1.000000E-09  1.749010E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.150677E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.340525E-12  1.975985E+22
  1.801000E-06  1.000000E-09  1.840975E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.323899E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.394316E-12  1.900471E+22
  1.901000E-06  1.000000E-09  1.931123E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.227981E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.444596E-12  1.832424E+22
  2.001000E-06  1.000000E-09  2.019366E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.331072E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.490751E-12  1.772028E+22
  2.101000E-06  1.000000E-09  2.105615E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.564628E+01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.534911E-12  1.716013E+22
  2.201000E-06  1.000000E-09  2.189787E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.171431E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.577195E-12  1.664046E+22
  2.301000E-06  1.000000E-09  2.271797E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.285353E+02  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.615372E-12  1.618469E+22
  2.401000E-06  1.000000E-09  2.351566E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.193518E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.652492E-12  1.575513E+22
  2.501000E-06  1.000000E-09  2.429014E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.415392E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.686852E-12  1.536964E+22
  2.601000E-06  1.000000E-09  2.504064E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.593036E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.719935E-12  1.500893E+22
  2.701000E-06  1.000000E-09  2.576644E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.984834E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.750039E-12  1.468680E+22
  2.801000E-06  1.000000E-09  2.646680E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.334959E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.780333E-12  1.438462E+22
  2.901000E-06  1.000000E-09  2.714105E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.088459E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.808245E-12  1.411193E+22
  3.001000E-06  1.000000E-09  2.778851E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.152201E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.835482E-12  1.385718E+22
  3.101000E-06  1.000000E-09  2.840855E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.522400E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.861045E-12  1.362871E+22
  3.201000E-06  1.000000E-09  2.900055E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.318860E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.886301E-12  1.341375E+22
  3.301000E-06  1.000000E-09  2.956393E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.434108E+04  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.909644E-12  1.322555E+22
  3.401000E-06  1.000000E-09  3.009814E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.102460E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.932831E-12  1.304922E+22
  3.501000E-06  1.000000E-09  3.060264E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.406328E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.955300E-12  1.288794E+22
  3.601000E-06  1.000000E-09  3.107695E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.730994E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.975697E-12  1.274898E+22
  3.701000E-06  1.000000E-09  3.152058E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.086942E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  4.995340E-12  1.262201E+22
  3.801000E-06  1.000000E-09  3.193310E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.474261E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.014297E-12  1.250693E+22
  3.901000E-06  1.000000E-09  3.231412E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.886661E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.032509E-12  1.240197E+22
  4.001000E-06  1.000000E-09  3.266324E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.315627E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.049745E-12  1.230809E+22
  4.101000E-06  1.000000E-09  3.298012E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.750106E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.065843E-12  1.222481E+22
  4.201000E-06  1.000000E-09  3.326446E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.129695E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.079043E-12  1.215965E+22
  4.301000E-06  1.000000E-09  3.351597E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.546320E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.092755E-12  1.209471E+22
  4.401000E-06  1.000000E-09  3.373441E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.877713E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.103182E-12  1.204719E+22
  4.501000E-06  1.000000E-09  3.391955E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.226256E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.113770E-12  1.200059E+22
  4.601000E-06  1.000000E-09  3.407122E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.472925E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.121028E-12  1.196936E+22
  4.701000E-06  1.000000E-09  3.418927E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.726850E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.128328E-12  1.193861E+22
  4.801000E-06  1.000000E-09  3.427357E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.855775E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.131972E-12  1.192349E+22
  4.901000E-06  1.000000E-09  3.432405E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.987938E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.135668E-12  1.190832E+22
  5.001000E-06  1.000000E-09  3.434066E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.987938E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.135668E-12  1.190832E+22
  5.101000E-06  1.000000E-09  3.432337E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.987938E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.135668E-12  1.190832E+22
  5.201000E-06  1.000000E-09  3.427222E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.855775E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.131972E-12  1.192349E+22
  5.301000E-06  1.000000E-09  3.418724E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.726850E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.128328E-12  1.193861E+22
  5.401000E-06  1.000000E-09  3.406852E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.472925E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.121028E-12  1.196936E+22
  5.501000E-06  1.000000E-09  3.391618E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.226256E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.113770E-12  1.200059E+22
  5.601000E-06  1.000000E-09  3.373037E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.877713E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.103182E-12  1.204719E+22
  5.701000E-06  1.000000E-09  3.351127E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.546320E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.092755E-12  1.209471E+22
  5.801000E-06  1.000000E-09  3.325910E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.129695E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.079043E-12  1.215965E+22
  5.901000E-06  1.000000E-09  3.297411E+00  1.000000E+00  1.834734E+19  0.000000E+00  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.750106E+05  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.250000E+00  5.065843E-12  1.222481E+22
  6.001000E-06  1.000000E-09  3.265658E+00  1.000000E+00  1.834734E+19  9.236951E-03  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.315627E+05  1.667174E-10  0.000000E+00  3.568532E-10  4.777991E-14  5.084204E+02  6.250000E+00  5.049745E-12  1.230809E+22
  6.101000E-06  1.000000E-09  3.230682E+00  1.000000E+00  1.834734E+19  4.021461E-02  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.886661E+05  7.218296E-10  0.000000E+00  1.534282E-09  9.056404E-13  2.213493E+03  6.250000E+00  5.032509E-12  1.240197E+22
  6.201000E-06  1.000000E-09  3.192517E+00  1.000000E+00  1.834734E+19  6.684314E-02  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.474261E+05  1.192496E-09  0.000000E+00  2.514944E-09  2.502083E-12  3.679181E+03  6.250000E+00  5.014297E-12  1.250693E+22
  6.301000E-06  1.000000E-09  3.151202E+00  1.000000E+00  1.834734E+19  8.941062E-02  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.086942E+05  1.584584E-09  0.000000E+00  3.313204E-09  4.476785E-12  4.921340E+03  6.250000E+00  4.995340E-12  1.262201E+22
  6.401000E-06  1.000000E-09  3.106777E+00  1.000000E+00  1.834734E+19  1.080630E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.730994E+05  1.901449E-09  0.000000E+00  3.938149E-09  6.539462E-12  5.948004E+03  6.250000E+00  4.975697E-12  1.274898E+22
  6.501000E-06  1.000000E-09  3.059286E+00  1.000000E+00  1.834734E+19  1.231466E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.406328E+05  2.150104E-09  0.000000E+00  4.406869E-09  8.492446E-12  6.778236E+03  6.250000E+00  4.955300E-12  1.288794E+22
  6.601000E-06  1.000000E-09  3.008776E+00  1.000000E+00  1.834734E+19  1.349773E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.102460E+05  2.335745E-09  0.000000E+00  4.729109E-09  1.020256E-11  7.429421E+03  6.250000E+00  4.932831E-12  1.304922E+22
  6.701000E-06  1.000000E-09  2.955296E+00  1.000000E+00  1.834734E+19  1.440917E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.434108E+04  2.469643E-09  0.000000E+00  4.933317E-09  1.162696E-11  7.931098E+03  6.250000E+00  4.909644E-12  1.322555E+22
  6.801000E-06  1.000000E-09  2.898900E+00  1.000000E+00  1.834734E+19  1.507932E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.318860E+04  2.558607E-09  0.000000E+00  5.037641E-09  1.273362E-11  8.299963E+03  6.250000E+00  4.886301E-12  1.341375E+22
  6.901000E-06  1.000000E-09  2.839644E+00  1.000000E+00  1.834734E+19  1.554539E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.522400E+04  2.608004E-09  0.000000E+00  5.049998E-09  1.353290E-11  8.556492E+03  6.250000E+00  4.861045E-12  1.362871E+22
  7.001000E-06  1.000000E-09  2.777584E+00  1.000000E+00  1.834734E+19  1.585437E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  3.152201E+04  2.628516E-09  0.000000E+00  4.999239E-09  1.407621E-11  8.726562E+03  6.250000E+00  4.835482E-12  1.385718E+22
  7.101000E-06  1.000000E-09  2.712784E+00  1.000000E+00  1.834734E+19  1.603915E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.088459E+04  2.624814E-09  0.000000E+00  4.892041E-09  1.440624E-11  8.828270E+03  6.250000E+00  4.808245E-12  1.411193E+22
  7.201000E-06  1.000000E-09  2.645307E+00  1.000000E+00  1.834734E+19  1.613174E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.334959E+04  2.604072E-09  0.000000E+00  4.747601E-09  1.457304E-11  8.879231E+03  6.250000E+00  4.780333E-12  1.438462E+22
  7.301000E-06  1.000000E-09  2.575218E+00  1.000000E+00  1.834734E+19  1.616182E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.984834E+03  2.570264E-09  0.000000E+00  4.570878E-09  1.462744E-11  8.895789E+03  6.250000E+00  4.750039E-12  1.468680E+22
  7.401000E-06  1.000000E-09  2.502589E+00  1.000000E+00  1.834734E+19  1.614223E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.593036E+03  2.527406E-09  0.000000E+00  4.375137E-09  1.459201E-11  8.885009E+03  6.250000E+00  4.719935E-12  1.500893E+22
  7.501000E-06  1.000000E-09  2.427490E+00  1.000000E+00  1.834734E+19  1.609507E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.415392E+03  2.477170E-09  0.000000E+00  4.158096E-09  1.450687E-11  8.859048E+03  6.250000E+00  4.686852E-12  1.536964E+22
  7.601000E-06  1.000000E-09  2.349995E+00  1.000000E+00  1.834734E+19  1.603088E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.193518E+03  2.423239E-09  0.000000E+00  3.932571E-09  1.439140E-11  8.823721E+03  6.250000E+00  4.652492E-12  1.575513E+22
  7.701000E-06  1.000000E-09  2.270181E+00  1.000000E+00  1.834734E+19  1.595652E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  5.285353E+02  2.364999E-09  0.000000E+00  3.692856E-09  1.425819E-11  8.782790E+03  6.250000E+00  4.615372E-12  1.618469E+22
  7.801000E-06  1.000000E-09  2.188126E+00  1.000000E+00  1.834734E+19  1.587517E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.171431E+02  2.305361E-09  0.000000E+00  3.451626E-09  1.411318E-11  8.738015E+03  6.250000E+00  4.577195E-12  1.664046E+22
  7.901000E-06  1.000000E-09  2.103912E+00  1.000000E+00  1.834734E+19  1.579048E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  7.564628E+01  2.241397E-09  0.000000E+00  3.194170E-09  1.396300E-11  8.691399E+03  6.250000E+00  4.534911E-12  1.716013E+22
  8.001000E-06  1.000000E-09  2.017622E+00  1.000000E+00  1.834734E+19  1.570473E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.331072E+01  2.176435E-09  0.000000E+00  2.935748E-09  1.381175E-11  8.644197E+03  6.250000E+00  4.490751E-12  1.772028E+22
  8.101000E-06  1.000000E-09  1.929341E+00  1.000000E+00  1.834734E+19  1.561877E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  6.227981E+00  2.110671E-09  0.000000E+00  2.677622E-09  1.366097E-11  8.596883E+03  6.250000E+00  4.444596E-12  1.832424E+22
  8.201000E-06  1.000000E-09  1.839155E+00  1.000000E+00  1.834734E+19  1.553306E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.323899E+00  2.041961E-09  0.000000E+00  2.411179E-09  1.351146E-11  8.549709E+03  6.250000E+00  4.394316E-12  1.900471E+22
  8.301000E-06  1.000000E-09  1.747155E+00  1.000000E+00  1.834734E+19  1.544778E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.150677E-01  1.971346E-09  0.000000E+00  2.142728E-09  1.336350E-11  8.502770E+03  6.250000E+00  4.340525E-12  1.975985E+22
  8.401000E-06  1.000000E-09  1.653430E+00  1.000000E+00  1.834734E+19  1.536297E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.728443E-02  1.898154E-09  0.000000E+00  1.871430E-09  1.321717E-11  8.456088E+03  6.250000E+00  4.282243E-12  2.061052E+22
  8.501000E-06  1.000000E-09  1.558074E+00  1.000000E+00  1.834734E+19  1.527863E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  2.450095E-03  1.824425E-09  0.000000E+00  1.608037E-09  1.307245E-11  8.409668E+03  6.250000E+00  4.220594E-12  2.154375E+22
  8.601000E-06  1.000000E-09  1.461180E+00  1.000000E+00  1.834734E+19  1.519476E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.408398E-04  1.748018E-09  0.000000E+00  1.346951E-09  1.292931E-11  8.363499E+03  6.250000E+00  4.154024E-12  2.260887E+22
  8.701000E-06  1.000000E-09  1.362844E+00  1.000000E+00  1.834734E+19  1.511134E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  4.773370E-06  1.669726E-09  0.000000E+00  1.095051E-09  1.278775E-11  8.317587E+03  6.250000E+00  4.082278E-12  2.382016E+22
  8.801000E-06  1.000000E-09  1.263163E+00  1.000000E+00  1.834734E+19  1.502838E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  8.467645E-08  1.589593E-09  0.000000E+00  8.569294E-10  1.264773E-11  8.271924E+03  6.250000E+00  4.004785E-12  2.521035E+22
  8.901000E-06  1.000000E-09  1.162235E+00  1.000000E+00  1.834734E+19  1.494588E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.939545E-10  1.507639E-09  0.000000E+00  6.379346E-10  1.250924E-11  8.226510E+03  6.250000E+00  3.920914E-12  2.682365E+22
  9.001000E-06  1.000000E-09  1.060161E+00  1.000000E+00  1.834734E+19  1.486383E-01  1.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  1.423995E-09  0.000000E+00  4.442696E-10  1.237227E-11  8.181349E+03  6.250000E+00  3.829851E-12  2.872063E+22
