Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0,1e-18
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0031,4.5549e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0098,1.9089999999999998e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0221,9.018e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0449,4.4159999999999996e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0585,3.17e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0714,2.244e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0881,1.4729999999999998e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.0987,1.179e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1053,1.1089999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1121,1.086e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1182,1.0919999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1244,1.107e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1293,1.139e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.139,1.2459999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.1904,2.0799999999999998e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.2545,3.238e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.3761,4.683e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,0.5791,6.331999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,1.1317,8.896999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,2.5272,1.1778999999999998e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,4.5233,1.4032999999999998e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,5.7087,1.4884999999999998e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,7.1585,1.5027e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,9.2962,1.4102e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,14.0322,1.1525e-19
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,18.9595,8.791999999999999e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,37.5304,4.004e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,73.1607,1.741e-20
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,270.6551,4.44e-21
5,ELASTIC,C2H6,1.82e-05,e / C2H6,E + C2H6 -> E + C2H6,980.2148,1.09e-21
