Num,Type,Reaction,ELoss,Species,Formula,Energy(eV),Cross_section(m2)
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,14.82,0.0
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,15.0,4.27185e-26
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,16.0,9.441700000000001e-24
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,17.0,4.74171e-23
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,17.5,7.90251e-23
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,18.0,1.18796e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,18.5,1.66154e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,19.0,2.20373e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,20.0,3.46216e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,21.0,4.90014e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,22.0,6.4605e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,23.0,8.09517e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,24.0,9.76548e-22
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,26.0,1.30997e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,30.0,1.9283999999999998e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,40.0,3.03806e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,50.0,3.6388799999999995e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,60.0,3.93797e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,70.0,4.06693e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,80.0,4.09908e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,90.0,4.07547e-21
128,IONIZATION,C3H6 -> CH2 C2H4+,14.82,e / C3H6,E + C3H6 -> E + E + CH2 + C2H4+,100.0,4.01966e-21
