-0.002149,0.008372,0.008308,-0.005836,0.009850,0.001651,-0.008899,-0.000169,0.004264,0.004132,-0.005230,0.009645,0.004789,0.003064,0.002239,-0.003806
-0.004702,-0.002279,-0.000746,0.004194,0.005474,0.007728,-0.001538,0.005556,0.006921,0.005844,0.009833,0.005120,-0.006463,-0.003292,0.002260,0.006684
0.007467,-0.002798,-0.009366,0.001343,0.005983,-0.002042,0.008914,-0.003038,0.001718,0.006059,0.008494,0.001226,0.001219,0.002765,0.006660,-0.007814
-0.006170,0.005881,-0.004075,0.008411,0.004024,0.003962,0.004623,-0.008350,0.001350,-0.003956,-0.009174,0.002595,-0.006830,-0.001855,0.000272,-0.009289
0.004816,-0.003069,-0.009386,0.007183,0.006161,0.009719,-0.009790,-0.005241,-0.002388,0.005745,-0.009146,0.001411,0.000443,0.006816,0.001530,-0.003630
-0.006410,0.005350,-0.007194,0.004310,0.009013,-0.001568,0.003820,-0.005249,0.009534,-0.007758,-0.007862,0.006350,0.001774,-0.008593,-0.002248,-0.005371
-0.007698,-0.001194,-0.003736,-0.007573,0.003215,-0.004628,-0.004986,-0.004725,-0.005793,-0.000673,0.004661,0.005708,-0.003041,0.007782,0.003644,0.001712
-0.006954,0.004252,0.001693,-0.006269,-0.006176,-0.003958,0.003702,-0.001310,-0.000954,0.003806,-0.008929,0.005443,-0.002014,-0.003448,0.008899,0.000527
0.000444,0.007065,-0.001430,-0.006663,0.001275,0.002130,0.006579,0.003994,-0.001039,0.008241,0.000896,0.003285,0.000604,0.007732,-0.007848,-0.001117
-0.003138,0.004719,0.000025,-0.005307,0.000422,0.004682,-0.001429,-0.001674,-0.007382,0.009946,0.000753,0.002656,0.008882,0.006071,0.000442,0.002494
0.001126,0.005773,0.002003,-0.005080,0.007494,0.004643,-0.006942,-0.002670,0.001704,0.003846,0.000036,0.008876,0.008514,0.006741,0.007246,-0.009791
0.003435,0.001716,0.005640,0.003613,0.004494,-0.005942,0.008675,-0.003699,0.004769,-0.002887,0.003065,0.003727,0.005837,-0.009479,0.002471,-0.003562
0.000319,0.005103,0.009533,-0.003414,-0.009999,0.003169,0.008777,0.002254,0.002812,-0.004426,-0.007246,0.004322,0.006481,0.006822,-0.007174,-0.009846
